review,sentiment,prediction
酒店 环境 还 可以 ， 距离 公交车站 比较 近 ， 出行 方便 。 一般 的 服务员 很 和 气会 主动 向 你 问好 ， 倒 是 看着 象 管理人员 的 从 不见 打招呼 。 比较 郁闷 的 是 ， 有 一天 服务员 因为 拿走 了 一筒 快 过期 的 冰箱 里 的 饮料 ， 没有 交接 清楚 ， 下 一班 的 人员 误会 是 我们 喝掉 了 。     还有 我 预定 的 4 天 的 房 ， 结果 到 第三天 上午 房卡 就 被 停掉 了 ， 害 我 从 沙滩 返回 时 只好 先到 大厅 重新 办理 。     早餐 去 的 比较 晚时 感觉 他们 餐桌 收拾 的 很慢 ， 好像 服务员 不够 用 似的 ， 看着 将近 7 、 8 个 没人 坐 的 桌子 却 都 有 一摞 待 收拾 的 餐盘 ， 没 办法 告诉 服务员 后 半天 才 来 收拾              ,1,0
"房间 设备 太破 , 连 喷头 都 是 不好 用 , 空调 几乎 感觉 不到 , 虽然 我开 了 最大     另外 就是 设备 维修 不 及时 , 洗澡 用品 感觉 都 是 廉价 货 , 味道 很 奇怪 的 洗头 液 等等 ...     总体 感觉 服务 还 可以 , 设备 招待所 水平 ...      ",1,0
酒店 位置 很 好 ， 去 火车站 、 机场 、 逛街 都 比较 方便 。 设施 什么 的 也 很 好 。 在 这个 位置 这样 的 价格 真是 银 不错 了 。 如果 不是 正好 有个 工地 在 边上 ， 应该 会十会 清静 。 服务员 的 态度 也 挺 好 ， 只是 结账 的 时候 因为 不知 是 谁 在 服务指南 内页 上用 原珠 笔划 了 不到 2 厘米 的 一条线 ， 查房 的 服务员 反应 十分 过度 的 不让 结账 ， 说 要 赔偿 ， 虽然 最后 经过 交涉 没有 赔款 ， 不过 心里 十分 之 不爽 ， 下次 入住 前如 不是 要 把 房间 检查 个 底朝天 谁 敢 住 进去 。 希望 这次 的 经历 也 使 酒店 执行 制度 不会 再 过度 僵化 。 除开 这点 不 愉快 ， 其实 还是 值得 推荐 的 。      ,1,0
服务 还 不错 ， 但是 客房 装修 过于 陈旧 ， 隔音 效果 确实 不好 。 另外 想要 对 客房部 替个 意见 ， 你们 能 不能 在 客人 没有 要求 清理 的 情况 下 ， 于 顾客 离店 后 在 进行 清理 客房 呢 ？ 最后 说 一句 “ 真的 不要 对 早餐 抱有 太大 的 希望 ！ ”      ,1,0
第一次 幫老 闆 預定 這 傢 酒店 ， 老 闆 反映 還不錯      ,1,0
  外壳 很 有 特点   条纹 很 好看   用 起来 不错   装 XP 按 网上 的 说 的 很 容易 装 ， 还有 原装 鼠标    ,1,0
"服務態度 很 好 . 不管 是 前 臺 還是 後 勤人員 , 均 很 熱情 , 以禮 待人 ;     辦事 效率 較 高 . 包括 登記 入住 , 結賬 , 客房 服務 等 ;     設備 維護 工作 尚有 不足 . 如 容易 被 忽視 的 床頭 燈管 老化 等 , 建議 酒店 方面 可以 定期 檢修 , 等到 顧客 反饋 問題 , 就 稍 顯 被 動 了 .     祝攜程 旅行 網及 漢庭 酒店 越辦 越 好 !      ",1,0
买 这 本书 有 一个月 的 时间 了 ， 因为 之前 有 一个 mbti 的 课程 ， 因为 时间 关系 没有 去 上 。 后来 想 在 网上 收集 一些 这方面 的 资料 先 看看 吧 ， 也 是 先 看 了 其他人 的 评语 才 选 了 它 。 和 同样 的 写 MBTI 的 另 一本 【 天资 差异 】 相比 ， 专业性 低点 ， 实用性 较强 ， 涉及 工作 方面 的 运用 多一些 。 想 实际 应用 MBTI 的 人 可以 买来 参考 看 的 。 建议 和 【 天资 差异 】 结合 一起 看 ， 会 收益 更 多 。,1,0
"  定单 5216523 与 6 月 3 号 要求 处理 补发 赠品 . 现在 已经 20 号 了 , 仍然 未 补发 . 这 服务 也 "" 太 到位 "" 了 吧 , 买 了 东西 就 甩手 不管 了 ? 难道 这 就是 京东 一惯 的 "" 作风 "" ? 现在 都 出 了 大礼包 了 . 要求 给 一个 满意 的 结果 . 不要 一拖再拖 ! ! ! ( 而且 我们 拿到 手 就 发现 键盘 问题 , 已经 拿 去 修 了 . 才 买 几天 啊 ? ) 这些 结果 都 让 人 都 郁闷 ! ! !    ",1,0
很 一般 的 四星级 酒店 . 环境 不错 . 房间 实在 不怎么样 . 服务 还行 .      ,1,0
  外观 比起 同学 们 的 银灰色 ASUS 的 要好看 的 多 ， FREE   DOS   ， 其实 对于 现在 大多数 随机 VISTA ， 自己 装 系统 更好 一些 ， 避免 了 一些 不必要 的 麻烦    ,1,0
从 总体 来说 ， 酒店 的 服务设施 及 服务 人员 的 态度 都 是 比较 不错 的 ， 但是 预定 酒店 时 所说 的 提供 免费 宽带 却是 没有 的 ， 所以 ， 专门 带 的 笔记本 也 没有 用 上 。 结帐 时想 使用 信用卡 支付 ， 却 被 告知 当天 不能 刷卡 。 建议 在 这方面 的 信息 需要 再 准确 些 。              ,1,0
  1 、 非常 轻 ， 电源 也 小 ， 平时 是 放在 大包 里 背来 背 去 的 ， 这下 负重 减轻 多 了 ， 爽 ~ 原来 用 的 是 戴尔 的 12.1 寸 ， 跟 小黑 比 起来 就 重 的 多 ，   2 、 噪音 低 ， 运转 基本 没什么 声音   3 、 散热 好 ， 连续 长时间 使用 温度 也 不 高    ,1,0
"CBD 中心 , 周围 没什么 店铺 , 说 5 星 有点 勉强 . 不 知道 为什么 卫生间 没有 电吹风      ",1,0
价格 确实 比较 高 ， 而且 还 没有 早餐 提供 。     携程 拿到 的 价格 不好 ？ 还是 自己 保留 起来 不 愿意 让利 给 我们 这些 客户 呢 ？     到 前台 搞 价格 ， 430 就 可以 了 。      ,1,0
终于 看 完杜 拉拉 2 ， 感觉 有种 狐尾续 貂 。 里面 的 理论 对刚 进入 职场 的 新手 来说 实在 太 深奥 。 宽带 薪酬 ， 测评 系统 等 全部 是 HR 的 内容 。 题目 真的 不 应该 叫 杜 拉拉 升职 记 。 可以 换成 HR 方法 大全 ？ 人物 也 越来越 多 ， 越来越 不相干 。 最后 的 结尾 更难 让 人 明白 ， 别 再 写 杜 拉拉 三 了 ， 佳作 就是 这样 写 续写 续写 废 的 。 就 像是 还珠格格 系列,1,0
"前台 服务 不错 ,   询问 旅游 事宜 都 详细 解答 .   早餐 不值 三星级 ,   房间 暖气 不够 .      ",1,0
"很 老 的 五星 了 , 客观 的 说 也许 曾经 无愧于 这个 头衔 , 可 现在 看到 的 实在 是 有些 落伍 了 , 强烈建议 重新 装修 和 更换 新 的 设施 了 , 不过 服务 还是 很 好 的 , 当 得知 我们 的 不 满意 后 , 经理 主动 地 给 我们 做 了 房间 的 升级 ..... 服务 很 好      ",1,0
  没有 配置 驱动 光盘 。 这点 很 不好 。 虽然 说 笔记本 本身 带 刻录 。 可是 也 麻烦 了 客户 啊 。    ,1,0
  风扇 声音 不是 很响   可以 接受   预装 的 vista 直接 被 公司 网管 删 了   帮 我 装 了 XP   不过 装 的 过程 貌似 很 麻烦   搞 了 很 久   说 先要 格式化   再装 系统   估计 不太懂 电脑 的 人 搞不定   其他 用 的 都 不错   那个 送 的 鼠标 用 起来 很 舒服    ,1,0
"从 地段 , 星级 , 价格 , 环境 和 设施 考虑 , 此 酒店 相当 不错 . 如果 没有 其他 因素 , 下次 还会 再 住 . 为 使贵 酒店 良性 发展 , 特 提醒 几点 : 1 . 酒点 总台 服务 小姐 不够 专业 , 没有 职业 笑容 . 2 . 房间 ( 1117 ) 水龙头 和 下水 出 问题 , 有人 报修 和 管理 吗 ? 这 牵涉到 资源 , 成本 , 信誉 和 服务 . 3 . 空调 整夜 发出 流水 的 噪声 ( 分贝 可能 不 小于 50 ) , 可能 会 影响 许多 客人 的 休息 . 希望 下次 来 住 时 得到 改观 .      ",1,0
晚上 航班 晚点 。 22 点 以后 酒店 不 提供 ， 要 去 接机 需要 付费 。     预定 的 房间 没有 了 。 酒店 给 升级 到 了 套间 。 很大 ， 很 好 。     也许 我 到 店 太晚 了 ， 没 听见 什么 飞机 起降 的 声音 。     如果 是 在 北京 转机 ， 蓝天 还 不错 。      ,1,0
  可以 装 xp ， 但 内 附 的 驱动 盘 是 vista 的 ， 要 自己 到 华硕 官 网上 下载 xp 驱动 就 可 。 内 赠送 鼠标 的 ， 害 我 另外 多 买 了 一个 。    ,1,0
1 月 28 號和 朋友 入住 ， 酒店 前 臺 是 給人 感覺 寒磣 了 些 ， 有點 像 老式 的 招待所 。 住 的 豪華標 準間 ， 在 1 號樓 的 2 層 ， 能 感覺 到 房間 很 老 了 ， 但床 和 沙發 都 很 舒服 ， 而且 衛生間 是 重新 裝修過 的 ， 很 有 4 星級 的 檔次 。 拉開 窗簾 ， 屋外 的 風景 很 好 。 因為 沒 有 在 酒店 裡用 早餐 ， 所以 對 這一項 沒有 什么 概念 。 在 陽朔 ， 這家 酒店 確實 是 最好 的 ， 其環境 和 客房 完全 不是 西街 上 那些 幾十到 百元 不 等 的 旅店 所 能比 擬 。 尤其 感動 的 是 ， 入住 的 時候 因為 中國 南方 大面積 降雪 的關 係 ， 電力 緊張 ， 幾度陽 朔 全城 停電 ， 酒店 除了 用 自己 的 發電機 及 時 發電外 ， 服務員還 特地 跑 到 外面 去 買 了 新 的 暖 風機給 我們 取暖 ， 而且 一再 幫 我們 調試 。 平心 而論 ， 如果 以 香港 、 上海 那些 五星 級 酒店 中經過 整套 西方 酒店 禮儀 培訓 的 服務員為 標準 衡量 ， 百樂來 的 服務員 似乎 不夠 專業 ， 但 在 他們 的 服務 卻 給人 一種 很 地道 的 親切 感 。 （ 也許 我 沒 有 碰到 惡劣 的 服務員 ） 建議 入住 的 朋友 多 抱 一些 理解 ， 不要 過於用 顧客 就是 上帝 的 心態 挑剔 。 當然 ， 如果 確實 有 問題 ， 還是 要 提出 來 的 。 再 說 一句 ， 去 的 時候 聽 說 6 號樓 正在 裝修 ， 裝 修好 以 後 硬件 設施 應該 會 有所改善 吧 。              ,1,0
位置 佳 ， 酒店 前面 就是 栈桥 ， 早起 运气 好 的 可以 在 栈桥 上 看到 电视塔 上 日出 的 景象 。 对面 马路上 是 公交车站 点 ， 乘 311 专线 可 直达 北九水 （ 早上 6 : 45 ， 7 : 45 ， 8 : 30 从 火车站 发车 ， 建议 提前 10 分钟 侯车 ， 车程 1.5 小时 ） 。     服务 令人满意 ， 边 看 海景 边 吃 早餐 的 感觉 很 好 。     因 建于 20 世纪 ， 装潢 一般 ， 但 卫生设备 是 新换 的 科勒 。     隔音 确实 不 理想 ， 半夜 可以 听到 隔壁 的 声音 ， 建议 在 客人 入住 时发 一张 晚上 保持 安静 的 卡片 。 周围环境 好 一点 的 吃饭 地方 少 ， 不过 10 元 打 辆车 肯定 能 找到 满意 的 餐厅 。     酒店 走廊 的 小 食品 是 孩子 的 最 爱 ， 不过 大家 自觉 适量 取用 哦 ！      ,1,0
  上网 看 东西 ， 不断 的 操作 ， 电池 基本 能用 6 个 多 小时 ， 还是 比较满意 的 。 表面 不 容易 留 手印 ， 比 黑色 的 好 。 去 华硕 官网 下载 了 ， 所有 XP 的 驱动 ， 装 好 还是 不错 的 。    ,1,0
住 了 几次 ， 这次 还 特意 带 了 朋友 一起 去 入住 ， 结果 ， 酒店 的 早餐 让 我们 太 失望 了 ， 越来越 差 啊 ， 九点 去 的 时候 吃 的 东西 都 没有 什么 了 ， 以后 我 是 不会 再来 了 。      ,1,0
第二次 入住 了 ， 感觉 不错 ， 健身房 ， 游泳池 都 很 好 。 但 这次 入住 有点 小 问题 ， 早上 六点 的 时候 ， 有 服务员 莫名其妙 开门 进来 ， 然后 又 出去 了 ， 几分钟 后 又 进来 ， 问 是否 退房 ， 晕 ！ 当晚 给 我 房间 送 了 份 鲜花 算是 道歉 吧 ， 让 人 感觉 还 不错 ！ 另外 ， 他家 按摩 的 金 师傅 水平 确实 可以 ， 强烈推荐 ！              ,1,0
以前 我读 过 一些 女人 说话 办事 方面 的 书 ， 但是 经常 令 我 失望 。 内容 长篇大论 ， 没有 学到 实际 的 东西 ， 浪费时间 和 金钱 。 这 本书 采用 108 个 细节 ， 点点 到位 ， 很 有 针对性 ， 正 所谓 细节决定 成败 。 语言 精炼 ， 内容 实用 且 富有 哲理 ， 非常 值得 一读 。,1,0
房间 很 舒服 ， 服务 也 很 好 ， 价格 高 了 。     另外 ， 通过 CTRIP 订 的 时候 总是 很 难订 到 大床 的 房间 ， 可是 自己 打电话 去 前台 就 可以 订 到 。 看来 CTRIP 和 酒店 的 协议 没有 做好 呀 。      ,1,0
"日本 人 真的 是 超多 , 老 酒店 房间 布局 还 可以 ， 就是 地毯 怪味 太 多 , 房间 空气 不太好 ， 窗户 不好 打开 。 服务 还 行 ， 交通 方便 ， 去 火车站 、 快轨 、 景点 都 很 方便 ， 就是 在 火车站 旁边 环境 比较 乱 。 房间 价格 稍贵 ， 基本上 还 比较 有 竞争力 。      ",1,0
服务 很 好 ！ 员工 很 礼貌 ！ 房间 很 干净 就是 小 了 点 ！ 房间 不能 直接 通话 ， 需要 总机 转 ， 不 方便 ！ 在我看来 ： 只能 是 准 四星级 酒店 ， 在 黄山 只能 算 三星级 酒店 ！              ,1,0
房间 狭小 ， 设备 普通 。 交通 方便 ， 时代广场 走走 就 到 了 ， 早上 可以 去 喝 早茶 ， 非常 好吃 。     补充 点评   2007 年 11 月 23 日   ：   不好意思 ， 评错 酒店 了 。 正确 的 应该 是 房间 很大 很 好 ， 缺点 是 地点 比较 偏 。      ,1,0
  5699 入手 的 。 买回来 马上 装 了 XP 系统 。 官方网站 上 都 有 驱动 下载 。 不错 ， 服务 很 好 。    ,1,0
"今天 才 知道 这书 还有 第 6 卷 , 真 有点 郁闷 : 为什么 同一 套书 有 两种 版本 呢 ? 当当网 是不是 该 跟 出版社 商量 商量 , 单独 出个 第 6 卷 , 让 我们 的 孩子 不会 有所 遗憾 。",1,0
经过 几次 在 保定 的 住宿 和 其他 酒店 的 比较 ， 发现 中银 大厦 应该 是 保定 最好 的 酒店 了 。 反正 对 我 来说 只要 去 保定 ， 现在 这里 就是 我 的 根据地 了 。 比 所谓 的 五星 酒店 秀兰 饭店 要 好 。      ,1,0
"我 是 看 了 网上 的 评论 才定 的 该 酒店 , 总结 优点 一是 交通 便利 , 二 还是 交通 便利 ; 别的 确实 差点 ! 环境 不说 , 要求 本来 不高 , 可 入住 三楼 后 发现 外面 是 通风管道 , 嗡嗡 一夜 ! 劝 入住 的 同志 千万别 选 三层 住 ! 设施 也 相对 老化 , 属于 五星 中 的 老年 , 需要 重新 装修 ! 房间 基本 不 通风 和 采光 ! 住 着 比较 憋屈 ! 总之 , 我加 了 好多 银子 , 住 着 不爽 ! 后悔 中 ...... ( 今天 刚 从 香港 回来 .. )              ",1,0
"从 庐山 下来 住 了 一夜 , 第二天 打 出租车 到 长途车 站 乘车 去 黄山 。 这里 就 在 火车站 旁边 ， 如果 坐火车 倒 是 近 。 但是 离 繁华 地区 稍微 有些 距离 。 住宿 不 含 早餐 ， 每位 5 元 一份 。 没有 觉得 有 火车 噪音 ， 好象 夜间 没有 进站 的 车 吧 。 洗澡 的 热水 不错 ， 温度 挺热 ， 随时 都 有 。 车站 边上 的 快餐店 饭菜 口味 极差 ， 千万别 去 吃 。      ",1,0
"整体 尚可 . 优点 很多 就 不 说 了 . 单 就 缺点 罗列 如下 , 望 改进 :     1 , 房 内 夜间 有 异响 . 象是 水滴 或是 气流 的 声音 .     2 , 宽带 要 服务台 开通 才 可 使用 . 开始 不 明白 , 耽误 了 好多 事 .     3 , 被子 感觉 很 不好 , 不透气 , 象 一层 塑料 罩 着 一样 , 很 难受 ( 个人 感受 ) .     4 , 落地灯 插座 没电 . 只好 趴在 桌下 找 桌后 的 插座 .     5 , 卫生间 隔音 不是 一般 的 差 .      ",1,0
  是 LINUX 系统   相当 及其 恶心   不 知道 这狗   日   的 是 什么 想法   要 强行 逼 我们 使用 啊   买 了 两台 电脑   一个 事 VISTA 系统     一个   是   LINUX     就 没见 一个 XP 的     网上 销售 这 东西   最 重要 的 是 打架 尽量 不要 涉及 到 售后服务 这块   尽量 是 都 搞好 了 相安无事   其实 网上 的 售后服务 比 没有 售后服务 还 差劲   我 的 THINKPAD   SL400 就是 因为 换货 期间 以为 是 键盘 小 问题 就 懒得 换 了    ,1,0
  拿到 手 的 时候 不敢相信 就 那么 点 小盒子 。 呵呵 。 不过 包装 了 两个 盒子 ， 还是 比较 保险 的 。 只是 外面 的 赠品 都 是 用 塑料 包 在 一起 的 。 机子 打开 ， 没有 发现 质量 问题 ， 坏点 如 期待 的 一样 ， 千万 不要 也 没有 出现 。 整个 机器 完好 。    ,1,0
  这 款 笔记本 是 很 超值 的 ， 大家 不要 有 任何 误解 ， 安装 其实 也 很 容易 ， 虽然 没有 windows 操作系统 ， 但 这 也 是 好 事情 ， 也 就是 不含 了 软件 费用 。 不要 为此 给予 不好 评价 ， 要 客观 看 问题 。 不 废话 了 ， 说些 实用 的 ， 安装 winXP 有 几点 注意 ：    ,1,0
  比 我 的 14 寸 华硕 轻 很多 ， 放在 随身 包包 里 也 不 吃力   电池 时间 比较 长 ， 如果 出门 看看 片子 ， 或者 上 夜班 ， 基本 不用 带 适配器    ,1,0
  三星 完美 屏 ， 三星 内存 ， 西 数 硬盘 ， 电源适配器 挺 小 的 ， 我装 的 番茄 XP ， 暂时 还 没 黑屏 现象 。    ,1,0
  装 系统 一 开始 不太懂 ！ 有点 麻烦 知道 了 后 ！ 感觉 很 简单 ！ ！ ！ 不错 ！ ！ ！    ,1,0
1 .   酒店设施 比较 旧     2 .   早餐 还是 秉持 较 高 的 水平     3 .   临近 医院     4 .   如果 有 条件 可以 入住 同一个 集团 下 的 就 在 旁边 的 洲际 酒店      ,1,0
通过 携程 预订 ， 入住 3 天 ， 感觉 价格 和 房间 差距 较大 ， 房间 陈旧 、 卫生间 较 小 、 特别 是 电视机 那 叫 一个 破 哦 ， 估计 成都 的 招待所 都 没有 这样 的 电视机 了 。 早餐 不错 ， 服务 没有 体会 到 。 房间 价格 在 158 元 / 间 应该 差不多 了 。      ,1,0
"我 已经 是 三年 第三次 通过 携程 预订 这 间 酒店 了 , 这次 有些 失望 , 酒店 的 服务态度 还是 很 好 , 无可挑剔 , 可是 现在 的 酒店设施 开始 陈旧 , 房间 / 卫生间 , 床 等 已经 掩盖 不了 陈旧 的 痕迹 , 还有 难闻 的 臭味 , 据说 现在 老板 的 注意力 已经 转移 到 发展 华蓥山 酒店 了 , 但是 , 我 觉得 不管 如何 , 你们 的 品牌 还是 要 注意 保持 . 还要 就是 餐厅 , 大堂 播放 的 背景音乐 , 还是 80 年代 的 电子琴 流行音乐 , 实在 没有 品位 档次 . 总之 , 这次 我 对 服务满意 / 对 酒店设施 不 满意 .      ",1,0
7 月 23 日 - 26 日住 了 三晚 ， 338 的 大床 房 ， 床 是 2 米 * 2 米 的 ， 超爽 ， 其它 房间内 设施 一般 ， 稍微 陈旧 了 一点 ， 不过 影响 不 大 ， 跟 破旧 还 差得远 ！ 整体 感觉 这个 价位 还 基本 可以 ， 不过 要是 跟 酒店 四星 的 牌子 比 ， 最多 也 就是 三星 标准 而已 ！     有 一个 问题 请 酒店 方 注意 ， 不 知道 我 这个 是 个案 还是 普遍现象 — — 房间 里 的 电话 竟然 不能 用 ， 连 市话 都 要 收费 ， 而且 还要 交 押金 后 才 开通 ， 这点 来讲 是 我 在 酒店 里头 一次 遇见 ， 确实 有点 夸张 。 既然 开通 ， 干脆 把 电话 撤 了 算了 ， 免得 看着 碍眼 。     宾馆 反馈   2008 年 8 月 11 日   ：   感谢您 选择 入住 我们 宾馆 及 为 我们 提出 的 宝贵意见 。 对 您 提出 的 意见 我们 也 将 及时 做出 整改 。 我们 已 向 领导 反映 领导 也 及时 做出 批示 ， 以后 入住 商务 房型 的 客人 市内电话 一律 免费 。 希望 您 下次 还 能 选择 入住 我们 宾馆 ， 再 给 我们 提出 更 多 宝贵 的 意见 ， 只有 这样 我们 宾馆 才 会 不断 提升 。 最后 ， 再次 感谢您 ！      ,1,0
作为 4 星 酒店 装修 虽较 陈旧 但 还 可以 。 客房 各 等 设备齐全 。 交通 以 的士 为主 。 到 火车站 7 元 ， 关城 10 元 ， 还 算 方便 。 餐厅 服务态度 不错 ， 我们 回来 晚 了 ， 餐厅 就要 下班 了 ， 但 仍 给 我们 炒 了 拨 鱼子 。 仅 14 元 的 生意 ， 等 了 我们 半天 。     对 前台 的 服务 就 不敢恭维 ， 非常 不 喜欢 使用 信用卡 的 旅客 。 要求 我交 现金 ， 并 告知 使用 信用卡 授权 无法 取消 。 被 逼 无奈 ， 我 拿出 钱 夹 给 她 看 ， 里面 只有 130 多元 。 这位 前台 登记 人员 竞 要求 我 给 她 100 元 现金 ， 就 没 想想 我要 出去 吃个 宵夜 ， 打个 车 咋办 ？ 在 我 的 一再 坚持 下 ， 才 使用 了 信用卡 授权 。 其实 在 使用 授权 ， 及 后来 的 取消 授权 和 结账 都 非常 快捷 ， 没有 丝毫 的 麻烦 。 但 就 不 明白 她 为什么 不让 我用 信用卡 。 就 为 这点 事情 足足 耽误 了 好几分钟 。 还 一再 让 我们 在 预定 房价 的 基础 上加 10 元 可以 什么 随便 打电话 ， 难道 我们 来 嘉峪关 旅游 就是 为了 在 酒店 里煲 电话 粥 吗 ？ 我 没 同意 ， 我 告诉 他 我 希望 按 预定 的 价格 ， 她 说 那 就 没房 了 ， 但 我 说 如果 你 不 给 我 安排 ， 我会 去 携程 投诉 。 一听 这话 房子 又 有 了 。      ,1,0
