review,sentiment,prediction
"我订 的 是 贵宾楼 标间 ( 根据 前人 评语 筛选 ) , 最大 特点 是 服务 细节 考虑 得 很 周到 , 送 水果 、 晚报 、 餐巾 盒 ， 甚至 连 浴缸 前 的 垫脚 毛巾 都 铺 好 了 。 特别 提示 ： 因该 酒店 贵宾楼 标间 靠近 马路 ， 所以 房间 分 双层 隔音 玻璃房 和 单层 隔音 玻璃房 ， 如果 你 对于 噪音 比较 敏感 ， 建议 预定 双层 隔音 玻璃房 。      ",1,0
  第一天 下单 付款 ， 第二天 就 送到 ， 可能 是 有 现货 的 缘故 吧 ， 顶一下 ！    ,1,0
这 本书 最能 打动 我 的 就是 它 的 实用性 ， 而且 书 的 质量 和 书店 卖 的 正版书 是 一模一样 的 ， 所以 非常感谢 当当 这个 购书 平台 ， 里面 的 单词 都 是 分类 来 记忆 的 ， 而且 每个 单词 的 出现 都 会 伴随 着 它 的 同义词 和 反义词 等 一块 亮相 ， 这样 记忆 起来 会 方便 很多 ， 而且 每个 单词 都 会 有 与 之 相符合 的 语句 来 搭配 记忆 ， 非常 好 的 一 本书 ！ 书 所付 的 光盘 是 用 在 电脑 上 同步 用 的 ， 可以 在 上班时间 不 翻书 来 偷 老板 的 时间 袄 ！,1,0
房间 很 不错 ， 到底 是 在 比较 偏僻 的 九龙城 ， 所以 房间 就是 比 市区 里面 的 大上 好多 。     如果 不是 时间 很 赶 的 游客 ， 推荐 这家 酒店 。 就是 要 考虑 到 每天 都 会 增加 12 元 港币 的 小巴 费用 。      ,1,0
  A 面 很亮 ， 早上 当 镜子 用 了 一下 。 风扇 声音 很小 。 散热 也 很 好 。 装 系统 的 时候 必须 先 把 C盘 格式化 ， 克隆版 的 XP 要 注意 了 。 现在 在 下 驱动 。    ,1,0
  4399 元 购入 ， 联想 的 售后 比较完善 ， 而且 做 了 这么 多年 的 笔记本 ， 质量 应该 有 保障 的 ！    ,1,0
"这次 是 为 国外 来 的 同事 定 的 , 因为 同事 指定 要 王府井 附近 的 宾馆 , 所以 在 携程 上 找 了 好 多家 相 比较 距离 后 才 选 了 这家 . 以前 没有 去 那边 看过 , 预定 后 有些 担心 . 可是 同事 入住 后 说 , 服务员 态度 很 好 , 房间 对照 价格 来说 算是 相匹配 了 , 虽然 在 装修 期间 , 但 味道 不是 那么 重 . 但是 房间 里 的 地毯 上 还是 有 一点 烟味 的 , 喷 一些 空气 清新剂 再开 一 天窗 就 好 了 . 总的来说 要 逛 王          ",1,0
  光驱 很 方便 卸载 ， 这 是 个 比较 人性化 的 优点 。 而且 分区 可以 用 分区 软件 来 改变 。 遥控器 的 设计 也 蛮 新奇 ， 可以 控制 ppt 的 播放 ^ _ ^ ， 可以 躺 着 看 电影 。    ,1,0
  BIOS 改 一项 就 可以 装 XP ， 附带 的 光盘 有 全部 的 XP 下 的 驱动 ， 装 的 很 顺利    ,1,0
"这里 的 早餐 是 我 看到 的 最差 的 一个 , 基本上 没什么 吃 的 , 就 看到 服务员 在 不 听 的 加 白粥 , 下次 在 来 我 是 不会 住 在 这里 的      ",1,0
还 不错 ， 就是 比较 难 找 ， 因为 长宁路 太长 了 。     打车 的话 ， 司机 一般 也 找 不到 ， 浪费 了 很多 时间 。      ,1,0
"  觉得 还好 , 很 不错 的 电脑 , 20 号 配货 给 我 , 然而 20 号 那天 降价 为何 没帮 我 保值 ? 21 号 又 返现 500 , 我 真晕 了 .    ",1,0
还 不错 ， 可以 住 一下 ， 并且 建议 你 住 高 一点 层次 的 房间      ,1,0
"非常感谢 携程 工号 84392 的 客服 人员 , 帮助 妥善解决 了 由 客人 自己 信用卡 担保 的 失误 , 没有 及时 告知 的 事件 .     下次 有 机会 会 再次 光临 本 宾馆 , 支持 携程      ",1,0
  用 的 还 可以 ， 可惜 不能 帮忙 装 内存条 。 而且 我 同学 的 第二个 盘 双击 就 可以 备份 ， 我 的 不行    ,1,0
"去 之前 在 携城 上 预定 的 是 豪华 行政 单间 ， 打 完折 是 380 元 ，   到 了 那里 接机 服务 还 算 不错 ， 蛮 准时 的 。 司机 也 应 我 要求 先 把 我 送到 另外 一个 我要 去 的 地方 ， 而 不是 直接 去 酒店 check   in 。 他们 同时 也 帮 我 做 了 房间 预留 。 办完 事 16 ： 00 点 我 进 的 酒店 。 进 了 房间 以后 发现 房间 很小 根本 没有 网上 说 的 25cm2 ,   大家 可以 看 我 贴上去 的 照片 ， 床 是 一面 贴着 墙 的 。 因为 这 与 我 预定 的 信息 不符 ,   于是 打电话 去 前台 询问 ， 前台 竟然 说 我定 的 是 三星 标准 的 豪华 行政 单间 ， 现在 给 我 的 是 五星 标准 的 单人间 ， 还 讽刺 地说 “ 如果 你 对 面积 有 一味 的 追求 可以 帮 你 换回来 。 ” 态度 很 不 客气 。 就算 你 房价 是 一样 的 ， 在 给 客人 换房 之前 至少 也 应该 打个招呼 吧 ， 这是 最起码 的 尊重 。 何况 他们 所谓 的 五星 根本 不 符合 五星 标准 。 房间 小 就 不 说 了 ， 洗浴 品 只有 洗发水 ， 没有 浴袍 ， 茶水 篮里 仅 有 一包 绿茶 。 卫星频道 大概 5 个 吧 。     如果 大家 要 去 连云港 ， 我 建议 大家 住 明珠 万豪 ， 虽然 离 市区 稍微 远 一点 ， 但是 服务 和 环境 设施 要 好 的 多 。 服务员 也 很 亲切 ， 符合 他们 对外 挂牌 的 准 五星 水平 。 虽然 加上 明珠 香榭 （ 没住 过 ） ， 3 家 明珠 同属 一个 老板 。 但 感觉 真的 差 很多 。              ",1,0
酒店 的 接待 人员 还是 很 热情 ， 就是 餐厅 的 餐太 难吃 ， 服务 很 好 ， 知道 我们 要 一早 去 酒泉 ， 餐厅 还 在 没 开餐 前 给 我们 打 了 包 ， 很 感谢 ！ 就是 明明 在 那里 住 了 2 天 ， 而且 第二天 还 加开 了 一间 房 。 可是 只 反映 了 一天 一间 ， 害 的 携程 的 工作人员 都 打 了 N 次 电话 核对 ， 真是 以小是 大 ！ 心中 对 这家 酒店 的 感觉 一下 就 十分 不好 。 不要 住 临街 的 ， 窗玻璃 不 隔音 。              ,1,0
【 荐 书 】 第五章 有关 木材 、 石材 、 附录 四 的 明式 家具 实例 增补 是 彩页 的 ， 不过 王老 也 在 书 中 明确 第五章 材质 部分 是 在 表明 其 色泽 和 纹理 的 多样化 。 要 获得 比较 全面 的 认识 ， 作出 比较 准确 的 判断 ， 只有 靠 多 看 实物 ， 多 做 比较 。 仅凭 几张 彩色图片 学会 鉴别 是 很 难 如愿 的 。 421 、 422 彩页 是 未 裁开 的 ， 裁 开时 要 小心 不要 轻易 居中 裁开 否则 会 破坏 折叠 好 的 彩图 。,1,0
好像 第二次 入住 了 ， 这次 的 标间 环境 不好 ， 房间 感觉 不台 干净 ， 电视机 也 不好      ,1,0
  远不如 以前 的 IBM ， 现在 做工 差 ， 模 棱角 及 边缘 有 明显 的 划手 ，   其次 就是 如 细微 观察 ， 就是 两个 笔记 （ 我 买 了 两个 ） 质量 有 明显 区别 ，   上次 买个 lenovo   y430 高 配置 ， 有 问题 ， 还 退掉 了 ， 商品 有 问题 ， 反正 就是 凑合 吧 ！   真心 希望 联想集团 把 一些 代理 了 ， 售后 等 要 严格把关 控制 好别 在 影响 声誉 ， 否则 消费者 倾向 于 其他 品牌 了 ！    ,1,0
金老 编得 不错 ， 但 我 发现 了 很多 错误 哟 ， 哈哈 。 要 本着 怀疑 的 态度 去 治学 。 比如 金 老师 在 书 中 对于 唱白脸 和 红脸 的 解释 就 错 了 ， 按照 京剧 当中 的 说法 ， 红忠 白奸 ； 唱白脸 才 是 Play   the   villain ， 而金 老写 反 了 。 又 如 ： 形容 妻子 可以 用 戏谑 语 Betterhalf ， 而金 老 写成 Bitter   half 了 。 又 有 金 老 在 写 《 四书 》 时 ， 落下 了 《 论语 》 ， 我数 了 半天 ， 只有 三书 … … 虽然 有些 错误 ， 但 读者 细心 的话 ， 可以 辩证 地 来看 。,1,0
如同 大家 所说 的 ， 整个 宾馆 有 一股 霉味 ， 估计 是 地毯 和 不 密闭 不能 开窗 的 问题 ， 如果 对 房间 气味 有 要求 的 网友 绝对 不要 入住 此 酒店 。 不过 该 酒店 位于 海口市 中心 ， 购物 较 方便 。      ,1,0
"地理位置 不错 、 停车场 很大 。     客服 专业 、 房间 也 很 标准 。     宽带 流畅 。     免费 注册   网站 导航   宾馆 索引   服务 说明   关于 携程   诚聘 英才   代理 合作   广告业务   联系 我们     Copyright   1999 - 2008 ,   ctrip . com .   all   rights   reserved .              ",1,0
  风扇 设计 在 笔记本 的 左上角 ， 非常 合理 。 左右 各 2 个 usb 接口 ， 对接 带 供电 的 移动硬盘 来说 很 方便    ,1,0
"看 评论 有 的 说书 太小 ， 不值 ; 有 的 嫌 大带 起来 不 方便 , 个人 量 了 下 尺寸 : 书横 宽 14 厘米 ， 竖长 16 厘米 ， 厚 1.4 厘米 书 的 封面 和 内里 排版 都 很 喜欢 , 纸张 效果 感觉 和 美丽 英文 系列 的 一样 , 没 办法 ， 个人 喜欢 视觉效果 ，   呵呵 看 了 两篇 ， 冰心 先生 的 翻译 真的 很棒 像 有位 读者 评论 的 ， 里面 有 错别字 ， 这到 是 真的 ， 如 60 篇 , 应该 是 ? 空 ? 贝壳 , 但 文章 里 是 ? 宝 ? 贝壳 , 不过 不 影响 阅读 , 自己 都 能 明白 ， 估计 是 校对 的 不 仔细",1,0
  到手 的 是 完美 屏 ， 不过 可视 ( 清晰 ) 角度 比较 小 ， 不知 是不是 笔记本 屏幕 的 通病   拿到 手后 按照 说明书 三放三充 （ 说 的 是 三 充三放 ， 但 打开 就是 93% 的 电 ） ， 放电 的 时候 开着 无线 放歌 ， 估计 能 有 4 个 小时 左右 吧 ， 真的 超出 了 我 的 预期 。   重量 也 比 想象 中轻些 ， 中等水平 吧   没有 什么 多余 的 乱七八糟 的 东西 ， 特别 是 音量 调节 钮是 按键 的 而 不是 触摸式 ， 触摸式 完全 不 实用    ,1,0
酒店 位置 没说的 ， 很 好 ! 就是 大堂 稍微 小气 了 点 ， 还有 房间 的 设施 也 老旧 了 一点 ， 比起 刚 开业 时 的 那种 感觉 逊色 了 很多 ， 不过 还是 挺 喜欢 这家 酒店 !      ,1,0
"  性价比 高 , 键盘 很合手 , 电池 强 无线 打开 6 小时 , 用 外置 光驱 装上 XP , 用 原带 的 驱动 盘 安装 驱动 . 只有 声卡 没有 装 上 , 手工 下载安装 后 , 一切正常 . 装 了 常用软件 速度 很快 . 真的 很值 , 准备 再 买 一台    ",1,0
非常 好 的 酒店 ， 服务 没 的 说 。 到 店 后 知道 我们 是 第一次 入住 ， 给 免费 升级成 公寓 房 ， 房 内 设施 很 好 ， 装修 格调 我 很 喜欢 。 前台 给 送 进 房间 ， 服务员 帮 我们 换好 拖鞋 ， 泡 好 咖啡 。 唯一 遗憾 的 是 停车场 比较 小 ， 大堂 里面 沙发 很少 ， 显得 很 空旷 。 下次 有 机会 一定 还来 这里 。      ,1,0
"房间内 设施 还 不错 , 不过 浴室 的 淋浴 喷头 不好 用 , 水量 不可 调节 , 出水 较散 , 有些 不 象 四星级 的 标准 . 周边环境 尤其 是 酒店 后边 环境 不太好 , 大堂 也 太小 了 吧 .      ",1,0
"对于 四年级 的 儿子 来说 , 读 起来 有点 艰涩 . 因为 每 一篇 , 前面 的 铺垫 都 很长 , 而且 是 译本 , 有些 读 起来 就 有点 费劲 , 所以 我 估计 他会 没什么 兴趣 . 但 没想到 , 非常 喜欢 看 , 晚上 睡觉 前 , 总要 看 上 一会 . 看 完 以后 还 和 我 说 , 这个 作者 的 文章 都 很 有 深度 , 写作 手法 也 蛮 特别 , 基本上 要 看到 最后 才能 知道 , 发生 了 什么 , 还 说 以后 要 学学 这种 写法 . 听到 他 这么 有 想法 的话 , 我 又 赶紧 在 当当 上 给 他 买 了 些 书 . 呵呵",1,0
我 的 英语 还 算 可以 ， 打算 买 这 本书 之前 就 听 别人 说 过 这 本书 挺 好 的 。 但 还是 不 放心 ， 就 去 书店 看 了 一下 大概 。 本来 想 三本 都 一起 买 ， 但 第一本 — — 也 就是 初级教程 — — 对于 我 这种 英文 水平 的 人 来说 太 过于 简单 ， 所以 就 直接 买 第二本 了 。 挺 好 的 一 本书 ， 大家 如果 英语 基础 已经 过 了 四级 ， 甚至 过 了 三级 ， 完全 可以 从 这 本书 开始 学习 英语语法 ， 而且 里面 的 内容 也 非常 实用 。 我 很 喜欢 这 本书 ！,1,0
刚才 提到 的 如家 快捷酒店 ， 应该 是   如 家   深圳 火车站 店 ， 在 渔民 村小 区内 。      ,1,0
  质量 很 好 ， 散热 很 好 ， 3 - 4 小时 ， 温热 。 vista 系统 不用 重新 装 ， 参考 联想 中 的 提问 解答 ， 可以 屏蔽掉 很多 功能 ， 提高 速度 ， 最终 效果 和 xp 开机 速度 差不多 ， 2g 标配 + 1g 赠送 的 内存 ， 也 够用 了 。 注意 在 关闭 启动项 的 时候 ， 侦测 震动 的 那个 功能 不要 关 ， 那个 是 保护 硬盘 的 。 卖 咖啡 不要 装 ， office 试用版 不要 装 。 硬盘 用 第三方 软件 分 ， 否则 只能 释放 出 89g 。 原装 鼠标 相当 好 ， 就是 小 了 点 。    ,1,0
座落在 华侨城 ， 环境优美 ， 房间 也 大 ， 服务 按 ５ 星级 标准 还 应 再 提高      ,1,0
"比较 遗憾 的 是 ,   中译本 略去 了 原书 第 1 卷 第 1 章 第 4 节 .   这 一节 是 介绍 当时 的 计算机 器   ( calculating   machines )   的 .   虽然 那些 机器 现在 已经 不用 了 ,   但 了解 一下 又 何妨 ?   我本 想 把 该节 的 内容 放在 这里 ,   但是 由于 字数 限制 ,   只好 作罢 .",1,0
就是 隔音 比较 差 ，   房间 外人 说话 一清二楚 。     其他 都 可以 ，   在 赣州 都 敢 有 什么 奢求 了      ,1,0
"酒店 是 国航 酒店 , 入住 可以 累计 国航 里程 . 这点 比较 好 .     早晨 种类 很多 , 推荐 入住      ",1,0
  降价 太快 ~     早 找到 就 多 等 几天 了     才 一个月 就 降 了 500   现在 还 送 无线 路由器 。 哭 ~ ~ ~    ,1,0
我定 的 是 大床 房间 ， 房间 够 大 ， 如果 没有 其他 需求 睡觉 是 够 了 ， 床 舒服 。     洗手间 虽然 该 有 的 都 有 ， 但 装修 简陋 。     酒店 人员 的 服务 80 分 ， 不要 和 四星级 五星级 比较 啦 。     打车 到 虹桥机场 18 元 ， 从 机场 来时 被 司机 绕 了 弯子 ， 花掉 33 元 。 大家 注意 。      ,1,0
  又 加配 了 一条 2G   DDR   800 的 内存 。 装 了 XP   DELL   OEM 版 。 速度 没有 问题 。 我 平常 就是 一些 文字处理 。 WI - FI 信号 很 好 ， 比 我 上次 使用 的 D630 要强 一些 。    ,1,0
空调 声音 太大 了 。 。 。 早餐 可以 去 南翔 包子 吃 （ 出门 左走 100 米 ） 。      ,1,0
此次 （ 第 N + 1 次 ） 入住 ， 虽然 本人 预先 已经 而且 是 特意 在 携程 的 订单 上 注明 “ 请 务必 通知 酒店 在 房间内 为 本人 准备 一个 行李架 ” ， 但 办理 入住 手续 的 时候 还是 发现 酒店 并 没有 准备 好 。 。 。     所幸 前台 一个 名叫 Angela 的 美丽 经理 及时 做 了 妥善处理 ， 本人 比较满意 ， 在 此 也 对 其 （ 请 注意 ， 是 对 Angela 本人 ， 而 不是 对 酒店 ） 表示感谢 ！      ,1,0
我 是 买 了 第一辑 之后 ， 看 儿子 那么 喜欢 ， 就 把 后 三辑 全部 买回来 了 ， 《 我 的 第一 本书 》 与 《 会 讲故事 的 单词 书 》 《 会 跳 的 图画 词典 》 三 本书 会 有些 单词 场景 重复 ， 但 不 影响 他 本身 的 价值 。 我 的 英文 基础 不怎么 好 ， 在 海外 生活 的 一段时间 了 ， 学 单词 就 从 《 会 讲故事 的 单词 书 》 学起 了 。 总 的 想 说 ， 男孩 如果 喜欢 车 ， 就 给 他 买 这个 系列 的 书 ， 准是 没错 。 我 儿子 现在 二岁 半 ， 《 轱辘 轱辘 转 》 已经 被 他 翻烂 了 。,1,0
"又 一次 入住 , 服务 一如既往 , 无可挑剔 , 但 就是 携程 的 价格 有点 贵 了 ~      ",1,0
很 一般 的 酒店 ， 因为 定 不到 赣电 了 勉强 入住 下 吧      ,1,0
酒店 地段 尚可 ， 离 火车站 和 沃尔玛 超市 比较 近 （ 需要 打车 ） ， 大厅 和 前面 的 停车场 都 比较 宽畅 。 房间 里 设施 也 不错 ， 不足 之错 有 三点 ： 一 、 网络 不 稳定 ， 好几个 房间 上 不了 网 ， 网线 和 插口 很 破旧 ， 偶尔 会 断线 。 二 、 大厅 小卖部 铁将军把门 ， 想 买点 东西 需要 去 外面 买 。 三 、 餐厅 提供 的 经济 套餐 名不符实 ， 25 元 的 套餐 跟 外面 卖 5 块钱 的 差不多 ！     宾馆 反馈   2008 年 3 月 27 日   ：   尊敬 的 客户 ： 您好 ！ 感谢 你 对 金城 大酒店 的 支持 ， 对于 你 反映 的 三个 问题 我们 已经 反馈 到 酒店 相关 部门 。 谢谢 ！      ,1,0
距 拱北 关口 近 ， 标准间 太小 ， 豪华 大床 不错 ， 服务 好     早餐 不好 太 草率 了 其他 還不錯      ,1,0
比 想象 的 要 好 。   看来 金钥匙 联盟 还是 有 一定 的 质量 控制 的 。 房间 设施 还 可以 ， 就是 烟味 太重 。 回来 睡衣 上 全是 烟味 。 早餐 很 一般 ， 可 选择 的 东西 少 。 不过 那个 巴基斯坦 服务生 态度 倒 是 很 好 。 就 在 鸭绿江 边上 ， 周边环境 到 还 可以      ,1,0
"我 是 7 - 10 号 入住 的 豪华 海景 大床 房 ， 通过 携程 预定 之前 ， 曾 给 蓝天 宾馆 打 过 电话 ， 当时 是 告知 我 没房 了 ， 我 还 比较 郁闷 。 但是 就 抱 着 试试看 的 想法 ， 在 携程 提交 了 一个 订单 ， 没想到 居然 给我发 短信 确认 了 ！ 当时 我 还 很 是 惊讶 ， 因为 我 是 带 着 宝宝 去 的 ， 怕 有误 。 后来 到达 威海 后 打电话 给 总台 确认 一下 ， 告诉 我 预定 没 问题 。 这才 放心 下来 。     不愧 是 携程 网友 评价 最高 的 酒店 。 服务 比较 好 ， 还 提前 为 我们 准备 好 了 婴儿床 ， 整体 服务员 的 待人接物 都 很 礼貌 热情 。 海景 被 前面 的 启明 假日酒店 破坏 了 一些 ， 但 还是 不错 的 ， 躺 在 床上 就 可以 看到 海 。 早餐 也 不错 ， 很 丰富 ， 有 中式 、 西式 、 南朝鲜 式 ， 日式 的 。 我 个人 喜欢 西式 的 早餐 ， 樱桃 巧克力 奶油 布丁 和 蛋挞 都 不错 ， 蛋挞 还是 冰过 的 ， LP 喝粥 的 时候 小声 跟 我 随便 说 了 一句 忘 再 拿 个 勺子 了 ， 服务员 听到 就 给 拿来 ， 还 主动 为 我 的 宝宝 准备 婴儿 椅 。 我 都 想 把 早餐 当 午餐 来 吃 了 ， 哈哈 。     以后 如果 去 威海 度假 ， 还 住 这里 ！     提个 小 建议 ： 晚报 可以 每天 送 一份 ， 那 东西 不过 块 八毛 的 ， 我 在 广州 住 过 酒店 每天 都 给 送 羊城晚报 。 水果 也 可以 每天 送 两个 ， 一般 出来 玩 一天 回来 的 客人 吃个 桃子 或 小 柿子 还是 很 高兴 的 ， 成本 也 不过 一两块 ， 呵呵 。     补充 点评   2008 年 7 月 11 日   ：   忘记 说 了 ， 第一天 住 在 那里 浴缸 的 下 水阀 似乎 不 严实 ， 漏水 比较 快 ， 导致 我放 的 大半 缸 水漏 下去 不少 ， 洗澡 就 只能 边放 水边 泡澡 ， 这 就 哗哗 响 而且 不 环保 浪费 水 。 第二天 早上 出去 的 时候 跟 服务员 说 了 ， 晚上 回来 发现 应该 是 处理 过 了 ， 不漏 了 。 服务 还是 比较 上心 的 。 但是 后来 ， 还是 有些 小漏 ， 呵呵 。     宾馆 反馈   2008 年 7 月 11 日   ：   尊敬 的 宾客 ， 您好 ， 感谢您 的 留言 ！ 您 提出 的 需求 , 我们 将 尽力 满足 ， 欢迎 你 提出 宝贵 的 建议 ， 也 希望 在 您 下次 入住 的 时候 为 为 您 提供 更 优质 的 服务 。      ",1,0
太 一般 了   网络 慢 的 跟 蜗牛 一个 等级   还 高速 呢   真晕     补充 点评   2008 年 4 月 2 日   ：   也 没 早餐     点评          ,1,0
您好 ， 什么 时候 才能 在 当当网 上 看见 在 建筑 公司 当 会计 ， 我 把 三 本书 都 看 完 了 。 感觉 还 想 立即 买到 下 一本 抱 着 看 。 您 写 的 太好了 ， 让 人 有 兴趣 学 会计 。 心里 想着 怎么 干 好 会计 。 好像 自己 就 在 当 会计 ， 对于 准备 进入 这 一行 和 在 这行 干 出纳 的 朋友 们 来说 ， 买 一本 看看 真是 好 。,1,0
  东东 还 算 不错 。 重装系统 时 ， 网上 查不到 怎么 修改 BIOS ， 才能 安装 ？ 问题 请 帮忙 解决 ！    ,1,0
挂 五星 实在 有些 牵强 。 卫生间 太小 ， 还 不如 呼市 国航 四星 的 大 ， 房间 暖风 给 的 太早 ， 又 没有 冷风 和 换气 ， 热 的 人 实在 难受 ， 只得 开着 窗 ， 开窗 又 太 吵 。 早晨 赶 飞机 结帐 ， 必须 等 服务员 查房 ， 简直 就是 三星级 服务 ， 呼市 的 国航 四星 都 不 查房 了 ， 十几位 客人 在 大厅 里 等 ， 大家 都 很 奇怪 ： 这样 的 房间 有 什么 可 拿 的 ？ 不 知道 他们 查 什么 。 唯一 还行 的 就是 410 一天 房价 了 ， 但 当地人 还是 说 太贵 ， 等 香格里拉 开业 ， 这里 也 就 250 了 。      ,1,0
"非常 好 的 酒店 , 除了 前台 的 服务态度 .     房间 设施 非常 好 , 飞利浦 的 液晶彩电 , 还有 电脑 备用 .     只是 , 可能 因为 是 通过 携程 预定 而 非 直接 预定 的 原因 , 房间 的 位置 非常 差 .      ",1,0
总体 还 可以 ， 早餐 很 丰富 ， 我 一般 吃 过 早饭 连 午饭 都 不用 吃 了 。 没有 像 其他人 说 的 那些 问题 ， 不过 最 不能 忍受 的 是 房间 的 味道 真的 是 难闻 ， 应该 是 中水 的 味道 吧 ， 我 几乎 是 天天 开窗 。      ,1,0
